# seq: 0
# timestamp: 1683813944.259223
# frame_id: map
# x, y, z, x, y, z, w
-3.87944 11.6073 0 0 0 -0.691123 0.722737 
-3.87908 11.6023 0 0 0 -0.672409 0.740179 
-3.87848 11.5974 0 0 0 -0.663741 0.747962 
-3.87789 11.5924 0 0 0 -0.67178 0.740751 
-3.8775 11.5874 0 0 0 -0.682686 0.730712 
-3.87721 11.5824 0 0 0 -0.685635 0.727946 
-3.87691 11.5774 0 0 0 -0.684564 0.728952 
-3.87658 11.5725 0 0 0 -0.682152 0.731211 
-3.87621 11.5675 0 0 0 -0.679195 0.733957 
-3.87581 11.5625 0 0 0 -0.677214 0.735786 
-3.87539 11.5575 0 0 0 -0.675676 0.737199 
-3.87494 11.5525 0 0 0 -0.650997 0.759081 
-3.87386 11.5476 0 0 0 -0.62676 0.779213 
-3.8728 11.5428 0 0 0 -0.623038 0.782191 
-3.87163 11.5379 0 0 0 -0.616741 0.787166 
-3.8704 11.533 0 0 0 -0.614058 0.789261 
-3.86917 11.5282 0 0 0 -0.613076 0.790024 
-3.86792 11.5234 0 0 0 -0.610875 0.791727 
-3.86663 11.5185 0 0 0 -0.608176 0.793803 
-3.86532 11.5137 0 0 0 -0.624227 0.781243 
-3.86443 11.5088 0 0 0 -0.637943 0.770084 
-3.86346 11.5039 0 0 0 -0.632377 0.774661 
-3.86243 11.499 0 0 0 -0.628213 0.778041 
-3.86135 11.4941 0 0 0 -0.625004 0.780621 
-3.86024 11.4892 0 0 0 -0.622365 0.782727 
-3.8591 11.4844 0 0 0 -0.620092 0.784529 
-3.85793 11.4795 0 0 0 -0.618209 0.786014 
-3.85674 11.4746 0 0 0 -0.616439 0.787403 
-3.85553 11.4698 0 0 0 -0.618325 0.785923 
-3.85439 11.4649 0 0 0 -0.619418 0.785062 
-3.8532 11.4601 0 0 0 -0.616555 0.787312 
-3.85199 11.4552 0 0 0 -0.614151 0.789188 
-3.85075 11.4504 0 0 0 -0.61207 0.790804 
-3.84948 11.4455 0 0 0 -0.610289 0.792179 
-3.8482 11.4407 0 0 0 -0.608762 0.793353 
-3.84689 11.4359 0 0 0 -0.607376 0.794414 
-3.84557 11.4311 0 0 0 -0.60627 0.795259 
-3.84425 11.4262 0 0 0 -0.60535 0.795959 
-3.8429 11.4214 0 0 0 -0.604054 0.796943 
-3.84154 11.4166 0 0 0 -0.602918 0.797803 
-3.84017 11.4118 0 0 0 -0.602021 0.79848 
-3.83879 11.407 0 0 0 -0.601124 0.799156 
-3.8374 11.4022 0 0 0 -0.600266 0.799801 
-3.836 11.3974 0 0 0 -0.599273 0.800545 
-3.83458 11.3926 0 0 0 -0.598374 0.801217 
-3.83316 11.3878 0 0 0 -0.597728 0.801699 
-3.83173 11.383 0 0 0 -0.597043 0.802209 
-3.83029 11.3782 0 0 0 -0.596424 0.80267 
-3.82884 11.3734 0 0 0 -0.595776 0.803151 
-3.82739 11.3687 0 0 0 -0.595184 0.803589 
-3.82593 11.3639 0 0 0 -0.59447 0.804118 
-3.82446 11.3591 0 0 0 -0.593755 0.804646 
-3.82298 11.3543 0 0 0 -0.593257 0.805013 
-3.82149 11.3495 0 0 0 -0.592729 0.805402 
-3.82 11.3448 0 0 0 -0.59189 0.806018 
-3.8185 11.34 0 0 0 -0.591051 0.806634 
-3.81699 11.3352 0 0 0 -0.588275 0.808661 
-3.81542 11.3305 0 0 0 -0.586931 0.809637 
-3.81388 11.3257 0 0 0 -0.585993 0.810316 
-3.81229 11.321 0 0 0 -0.5817 0.813404 
-3.81065 11.3163 0 0 0 -0.580945 0.813942 
-3.80904 11.3115 0 0 0 -0.583802 0.811896 
-3.80747 11.3068 0 0 0 -0.586087 0.810248 
-3.80591 11.302 0 0 0 -0.5864 0.810022 
-3.80434 11.2973 0 0 0 -0.59189 0.806018 
-3.80292 11.2925 0 0 0 -0.602731 0.797945 
-3.80161 11.2877 0 0 0 -0.610968 0.791655 
-3.80038 11.2828 0 0 0 -0.616648 0.787239 
-3.79921 11.278 0 0 0 -0.618325 0.785923 
-3.79803 11.2731 0 0 0 -0.61345 0.789734 
-3.79674 11.2683 0 0 0 -0.569406 0.822056 
-3.79453 11.2638 0 0 0 -0.541394 0.840769 
-3.7926 11.2592 0 0 0 -0.563966 0.825798 
-3.79089 11.2545 0 0 0 -0.576129 0.817359 
-3.78924 11.2497 0 0 0 -0.5817 0.813404 
-3.78766 11.245 0 0 0 -0.582014 0.813179 
-3.78602 11.2403 0 0 0 -0.567761 0.823193 
-3.78411 11.2357 0 0 0 -0.552283 0.833657 
-3.78212 11.2311 0 0 0 -0.545838 0.837891 
-3.78007 11.2265 0 0 0 -0.542532 0.840035 
-3.77801 11.222 0 0 0 -0.541938 0.840419 
-3.77594 11.2174 0 0 0 -0.56547 0.824769 
-3.77441 11.2126 0 0 0 -0.582422 0.812887 
-3.77273 11.2079 0 0 0 -0.574423 0.818559 
-3.77101 11.2032 0 0 0 -0.57537 0.817893 
-3.76935 11.1985 0 0 0 -0.579814 0.814749 
-3.76773 11.1938 0 0 0 -0.583269 0.812279 
-3.76615 11.1891 0 0 0 -0.585274 0.810836 
-3.76458 11.1843 0 0 0 -0.590957 0.806703 
-3.76314 11.1795 0 0 0 -0.600266 0.799801 
-3.76179 11.1747 0 0 0 -0.599394 0.800454 
-3.76032 11.1699 0 0 0 -0.590769 0.806841 
-3.75877 11.1652 0 0 0 -0.579655 0.814862 
-3.75704 11.1605 0 0 0 -0.566042 0.824376 
-3.75518 11.1558 0 0 0 -0.537032 0.843562 
-3.75282 11.1514 0 0 0 -0.513369 0.858168 
-3.75045 11.147 0 0 0 -0.515382 0.85696 
-3.74813 11.1426 0 0 0 -0.521779 0.853081 
-3.74589 11.1381 0 0 0 -0.534435 0.845209 
-3.74384 11.1336 0 0 0 -0.544373 0.838843 
-3.74182 11.129 0 0 0 -0.546067 0.837742 
-3.73981 11.1244 0 0 0 -0.550223 0.835018 
-3.73787 11.1198 0 0 0 -0.556605 0.830777 
-3.736 11.1152 0 0 0 -0.565088 0.82503 
-3.73426 11.1105 0 0 0 -0.576538 0.81707 
-3.73265 11.1057 0 0 0 -0.587213 0.809432 
-3.73116 11.101 0 0 0 -0.595776 0.803151 
-3.72975 11.0962 0 0 0 -0.596518 0.8026 
-3.72827 11.0914 0 0 0 -0.588805 0.808275 
-3.72668 11.0867 0 0 0 -0.560836 0.827927 
-3.72457 11.0821 0 0 0 -0.545153 0.838337 
-3.72263 11.0775 0 0 0 -0.557245 0.830348 
-3.72078 11.0729 0 0 0 -0.562729 0.826641 
-3.71896 11.0682 0 0 0 -0.564003 0.825773 
-3.71714 11.0636 0 0 0 -0.562504 0.826794 
-3.71529 11.0589 0 0 0 -0.524565 0.85137 
-3.71266 11.0547 0 0 0 -0.491952 0.870623 
-3.71013 11.0504 0 0 0 -0.500132 0.865949 
-3.70767 11.046 0 0 0 -0.510506 0.859874 
-3.70534 11.0416 0 0 0 -0.509517 0.86046 
-3.70286 11.0372 0 0 0 -0.5082 0.861239 
-3.70051 11.0328 0 0 0 -0.523081 0.852283 
-3.69833 11.0283 0 0 0 -0.53651 0.843894 
-3.69627 11.0238 0 0 0 -0.551374 0.834258 
-3.69441 11.0191 0 0 0 -0.567537 0.823348 
-3.69271 11.0144 0 0 0 -0.578871 0.815419 
-3.69112 11.0097 0 0 0 -0.587556 0.809183 
-3.68961 11.0049 0 0 0 -0.58565 0.810564 
-3.68798 11.0002 0 0 0 -0.57578 0.817605 
-3.68624 10.9955 0 0 0 -0.574329 0.818625 
-3.68457 10.9908 0 0 0 -0.575055 0.818115 
-3.68286 10.9861 0 0 0 -0.56722 0.823566 
-3.68101 10.9814 0 0 0 -0.554927 0.831899 
-3.67902 10.9769 0 0 0 -0.548348 0.83625 
-3.67702 10.9723 0 0 0 -0.549126 0.83574 
-3.67505 10.9677 0 0 0 -0.53361 0.845731 
-3.67272 10.9633 0 0 0 -0.519401 0.854531 
-3.67044 10.9588 0 0 0 -0.524755 0.851253 
-3.66823 10.9543 0 0 0 -0.533743 0.845647 
-3.66614 10.9498 0 0 0 -0.550183 0.835044 
-3.66428 10.9451 0 0 0 -0.562373 0.826883 
-3.66247 10.9405 0 0 0 -0.566173 0.824287 
-3.66069 10.9358 0 0 0 -0.567573 0.823323 
-3.65891 10.9311 0 0 0 -0.56735 0.823477 
-3.65713 10.9265 0 0 0 -0.565855 0.824505 
-3.65531 10.9218 0 0 0 -0.592936 0.805249 
-3.65417 10.9169 0 0 0 -0.615949 0.787786 
-3.6529 10.9121 0 0 0 -0.602396 0.798197 
-3.65143 10.9073 0 0 0 -0.586275 0.810112 
-3.64978 10.9026 0 0 0 -0.57227 0.820066 
-3.64798 10.8979 0 0 0 -0.564228 0.825619 
-3.64614 10.8933 0 0 0 -0.574543 0.818474 
-3.64458 10.8885 0 0 0 -0.582234 0.813021 
-3.64292 10.8838 0 0 0 -0.573475 0.819223 
-3.64116 10.8791 0 0 0 -0.566266 0.824222 
-3.63934 10.8745 0 0 0 -0.568749 0.822511 
-3.63763 10.8698 0 0 0 -0.57739 0.816468 
-3.63601 10.8651 0 0 0 -0.570394 0.821372 
-3.63414 10.8604 0 0 0 -0.563366 0.826207 
-3.63235 10.8557 0 0 0 -0.570909 0.821013 
-3.63066 10.851 0 0 0 -0.578114 0.815956 
-3.62904 10.8463 0 0 0 -0.580758 0.814077 
-3.6274 10.8416 0 0 0 -0.579059 0.815286 
-3.62574 10.8369 0 0 0 -0.586682 0.809817 
-3.62429 10.8321 0 0 0 -0.593134 0.805104 
-3.62278 10.8273 0 0 0 -0.589023 0.808116 
-3.62123 10.8226 0 0 0 -0.585055 0.810994 
-3.61963 10.8178 0 0 0 -0.581386 0.813628 
-3.61799 10.8131 0 0 0 -0.578241 0.815866 
-3.61631 10.8084 0 0 0 -0.578335 0.815799 
-3.61468 10.8037 0 0 0 -0.578744 0.815509 
-3.61301 10.799 0 0 0 -0.576632 0.817004 
-3.61133 10.7942 0 0 0 -0.574739 0.818337 
-3.60962 10.7895 0 0 0 -0.573031 0.819534 
-3.60789 10.7849 0 0 0 -0.571543 0.820572 
-3.60615 10.7802 0 0 0 -0.572714 0.819755 
-3.60445 10.7755 0 0 0 -0.573663 0.819091 
-3.60273 10.7708 0 0 0 -0.572082 0.820197 
-3.601 10.7661 0 0 0 -0.570909 0.821013 
-3.59925 10.7614 0 0 0 -0.569959 0.821673 
-3.59749 10.7567 0 0 0 -0.569196 0.822202 
-3.59573 10.752 0 0 0 -0.570018 0.821632 
-3.59399 10.7473 0 0 0 -0.570686 0.821168 
-3.59225 10.7427 0 0 0 -0.56983 0.821763 
-3.59049 10.738 0 0 0 -0.568972 0.822357 
-3.58872 10.7333 0 0 0 -0.568432 0.82273 
-3.58695 10.7286 0 0 0 -0.56802 0.823015 
-3.58517 10.724 0 0 0 -0.568561 0.822641 
-3.58342 10.7193 0 0 0 -0.569066 0.822292 
-3.58165 10.7146 0 0 0 -0.568432 0.82273 
-3.57988 10.7099 0 0 0 -0.567985 0.823039 
-3.5781 10.7052 0 0 0 -0.567573 0.823323 
-3.57632 10.7006 0 0 0 -0.568244 0.82286 
-3.57456 10.6959 0 0 0 -0.568749 0.822511 
-3.57279 10.6912 0 0 0 -0.568114 0.82295 
-3.57102 10.6865 0 0 0 -0.567703 0.823234 
-3.56924 10.6819 0 0 0 -0.56735 0.823477 
-3.56745 10.6772 0 0 0 -0.567126 0.823631 
-3.56567 10.6725 0 0 0 -0.567573 0.823323 
-3.5639 10.6679 0 0 0 -0.567926 0.823079 
-3.56212 10.6632 0 0 0 -0.567573 0.823323 
-3.56034 10.6585 0 0 0 -0.567126 0.823631 
-3.55855 10.6538 0 0 0 -0.566844 0.823825 
-3.55676 10.6492 0 0 0 -0.56662 0.823979 
-3.55497 10.6445 0 0 0 -0.581824 0.813315 
-3.55354 10.6397 0 0 0 -0.596705 0.80246 
-3.55209 10.6349 0 0 0 -0.594968 0.803749 
-3.55062 10.6301 0 0 0 -0.591204 0.806522 
-3.54908 10.6254 0 0 0 -0.583582 0.812054 
-3.54743 10.6207 0 0 0 -0.573979 0.81887 
-3.54567 10.616 0 0 0 -0.55984 0.828601 
-3.5437 10.6114 0 0 0 -0.550959 0.834532 
-3.54175 10.6068 0 0 0 -0.552096 0.833781 
-3.53979 10.6022 0 0 0 -0.552002 0.833843 
-3.53784 10.5976 0 0 0 -0.55132 0.834294 
-3.53587 10.593 0 0 0 -0.536515 0.843891 
-3.5336 10.5885 0 0 0 -0.52652 0.850163 
-3.53142 10.584 0 0 0 -0.533974 0.845501 
-3.5293 10.5795 0 0 0 -0.539226 0.842161 
-3.52723 10.575 0 0 0 -0.542854 0.839827 
-3.5252 10.5704 0 0 0 -0.540791 0.841157 
-3.52308 10.5659 0 0 0 -0.539133 0.842221 
-3.52101 10.5613 0 0 0 -0.542396 0.840123 
-3.51897 10.5567 0 0 0 -0.545153 0.838337 
-3.51695 10.5522 0 0 0 -0.547208 0.836996 
-3.51496 10.5476 0 0 0 -0.547115 0.837058 
-3.51294 10.543 0 0 0 -0.54698 0.837146 
-3.51094 10.5384 0 0 0 -0.548442 0.836189 
-3.50895 10.5338 0 0 0 -0.549675 0.835379 
-3.50698 10.5292 0 0 0 -0.550772 0.834656 
-3.50502 10.5246 0 0 0 -0.553324 0.832966 
-3.50311 10.52 0 0 0 -0.555362 0.831609 
-3.50311 10.52 0.5 0 0 -0.489446 0.872033 
